tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,1271425,47050391.72,"{1: 903916, 2: 367509}",0,903916,367509,0,0,0
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Reunion,REU,704518,19541006.48,"{1: 622660, 2: 81858}",0,622660,81858,0,0,0
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Madagascar,MDG,12077621,2649617.52,"{0: 6367944, 1: 5662876, 2: 46801}",6367944,5662876,46801,0,0,0
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Mauritius,MUS,25402,1686.49,{0: 25402},25402,0,0,0,0,0
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Reunion,REU,704362,1073739.04,"{0: 292620, 1: 411742}",292620,411742,0,0,0,0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,20843098,27833633.01,"{0: 7921881, 1: 11418061, 2: 1502989, 3: 167}",7921881,11418061,1502989,167,0,0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,243828,2205.73,"{0: 243438, 1: 390}",243438,390,0,0,0,0
2018,SH202018,FAKIR,2018-04-21 12:00,2018-04-26 00:00,OFCL,Mauritius,MUS,1226054,7670232.04,"{0: 488918, 1: 737136}",488918,737136,0,0,0,0
2018,SH202018,FAKIR,2018-04-21 12:00,2018-04-26 00:00,OFCL,Reunion,REU,704518,21458776.44,"{1: 569510, 2: 135008}",0,569510,135008,0,0,0
2019,SH032019,ALCIDE,2018-11-07 00:00,2018-11-15 00:00,OFCL,Tanzania,TZA,0,585107.19,{3: 0},0,0,0,0,0,0
2019,SH072019,CILIDA,2018-12-17 00:00,2018-12-25 18:00,OFCL,Mauritius,MUS,43163,2945.5,{0: 43163},43163,0,0,0,0,0
2019,SH102019,DESMOND,2019-01-19 06:00,2019-01-22 00:00,OFCL,Mozambique,MOZ,717097,667.99,{0: 717097},717097,0,0,0,0,0
2019,SH132019,GELENA,2019-02-05 00:00,2019-02-15 18:00,OFCL,Mauritius,MUS,43525,255449142.53,"{3: 43310, 4: 215}",0,0,0,43310,215,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,729412,719103.3,"{0: 528010, 1: 158337, 2: 43029, 3: 36}",528010,158337,43029,36,0,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,5073366,327634178.31,"{0: 2291280, 1: 1454891, 2: 516990, 3: 778518, 4: 31687}",2291280,1454891,516990,778518,31687,0
2019,SH222019,JOANINHA,2019-03-22 00:00,2019-03-31 00:00,OFCL,Mauritius,MUS,43525,503170542.02,"{3: 10563, 4: 32962}",0,0,0,10563,32962,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Comoros,COM,611822,168954842.64,"{1: 132838, 2: 194389, 3: 192373, 4: 92222}",0,132838,194389,192373,92222,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Madagascar,MDG,316479,757.24,"{0: 316205, 1: 274}",316205,274,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Mozambique,MOZ,3763651,93748030.28,"{0: 1250599, 1: 1259338, 2: 827765, 3: 393090, 4: 31895, 5: 964}",1250599,1259338,827765,393090,31895,964
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Mayotte,MYT,256777,475613.59,"{0: 95028, 1: 161749}",95028,161749,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Seychelles,SYC,46,33017.74,"{0: 24, 1: 20, 2: 2}",24,20,2,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Tanzania,TZA,738303,4437.61,{0: 738303},738303,0,0,0,0,0
2020,SH022020,BELNA,2019-12-05 00:00,2019-12-11 06:00,OFCL,Madagascar,MDG,1595029,9005284.89,"{0: 845715, 1: 596640, 2: 120413, 3: 32261}",845715,596640,120413,32261,0,0
2020,SH022020,BELNA,2019-12-05 00:00,2019-12-11 06:00,OFCL,Seychelles,SYC,22,1697154.95,"{0: 19, 3: 3}",19,0,0,3,0,0
2020,SH102020,DIANE,2020-01-22 12:00,2020-01-29 18:00,OFCL,Mauritius,MUS,34085,234.85,{0: 34085},34085,0,0,0,0,0
2020,SH132020,FRANCISCO,2020-02-03 06:00,2020-02-15 18:00,OFCL,Madagascar,MDG,74436,68.74,{0: 74436},74436,0,0,0,0,0
2020,SH222020,HEROLD,2020-03-13 06:00,2020-03-19 18:00,OFCL,Madagascar,MDG,1038556,279519.92,"{0: 746014, 1: 282651, 2: 9891}",746014,282651,9891,0,0,0
2020,SH222020,HEROLD,2020-03-13 06:00,2020-03-19 18:00,OFCL,Mauritius,MUS,43525,44403813.32,"{2: 22290, 3: 21235}",0,0,22290,21235,0,0
2021,SH072021,CHALANE,2020-12-21 18:00,2020-12-31 06:00,OFCL,Madagascar,MDG,4592553,3797.64,"{0: 4592452, 1: 101}",4592452,101,0,0,0,0
2021,SH072021,CHALANE,2020-12-21 18:00,2020-12-31 06:00,OFCL,Mozambique,MOZ,1557769,1230839.72,"{0: 661861, 1: 838144, 2: 57764}",661861,838144,57764,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,3374389,265422.18,"{0: 2751361, 1: 623028}",2751361,623028,0,0,0,0
2021,SH212021,GUAMBE,2021-02-14 00:00,2021-02-22 06:00,OFCL,Madagascar,MDG,435245,9794.79,{0: 435245},435245,0,0,0,0,0
2021,SH212021,GUAMBE,2021-02-14 00:00,2021-02-22 06:00,OFCL,Mozambique,MOZ,1730753,276422.83,"{0: 815292, 1: 915461}",815292,915461,0,0,0,0
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Madagascar,MDG,1736208,47432.14,"{0: 1668530, 1: 67678}",1668530,67678,0,0,0,0
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Mozambique,MOZ,1351018,749611.63,"{0: 871078, 1: 479327, 2: 613}",871078,479327,613,0,0,0
2022,SH082022,BATSIRAI,2022-01-25 06:00,2022-02-09 12:00,OFCL,Madagascar,MDG,5016175,858501258.39,"{0: 834821, 1: 1224646, 2: 1632548, 3: 1310254, 4: 13906}",834821,1224646,1632548,1310254,13906,0
2022,SH082022,BATSIRAI,2022-01-25 06:00,2022-02-09 12:00,OFCL,Mauritius,MUS,445143,24021869.43,"{1: 362486, 2: 82657}",0,362486,82657,0,0,0
2022,SH082022,BATSIRAI,2022-01-25 06:00,2022-02-09 12:00,OFCL,Reunion,REU,289946,13326753.87,"{1: 240516, 2: 49430}",0,240516,49430,0,0,0
2022,SH122022,DUMAKO,2022-02-11 06:00,2022-02-16 00:00,OFCL,Madagascar,MDG,488898,350748.61,"{0: 232142, 1: 256756}",232142,256756,0,0,0,0
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Madagascar,MDG,1558849,27262524.45,"{0: 738989, 1: 463936, 2: 348385, 3: 7539}",738989,463936,348385,7539,0,0
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,445143,1391727.57,"{0: 19097, 1: 426046}",19097,426046,0,0,0,0
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Reunion,REU,288533,709103.69,"{0: 97689, 1: 190844}",97689,190844,0,0,0,0
2022,SH192022,GOMBE,2022-03-06 00:00,2022-03-12 06:00,OFCL,Madagascar,MDG,76050,1995.86,"{0: 74244, 1: 1806}",74244,1806,0,0,0,0
2022,SH192022,GOMBE,2022-03-06 00:00,2022-03-12 06:00,OFCL,Mozambique,MOZ,1397710,137735069.6,"{0: 298005, 1: 338508, 2: 447950, 3: 307950, 4: 5297}",298005,338508,447950,307950,5297,0
2022,SH242022,JASMINE,2022-04-20 06:00,2022-05-01 06:00,OFCL,Madagascar,MDG,571980,1404214.63,"{0: 336847, 1: 215999, 2: 19134}",336847,215999,19134,0,0,0
2022,SH242022,JASMINE,2022-04-20 06:00,2022-05-01 06:00,OFCL,Mozambique,MOZ,751185,645.9,{0: 751185},751185,0,0,0,0,0
2022,SH242022,JASMINE,2022-04-20 06:00,2022-05-01 06:00,OFCL,Reunion,REU,988,0.62,{0: 988},988,0,0,0,0,0
2023,SH082023,CHENESO,2023-01-13 06:00,2023-01-30 00:00,JTWC,Madagascar,MDG,1837549,4898292.82,"{0: 1089138, 1: 648074, 2: 100337}",1089138,648074,100337,0,0,0
2023,SH082023,CHENESO,2023-01-13 06:00,2023-01-30 00:00,JTWC,Mozambique,MOZ,1,0.54,{0: 1},1,0,0,0,0,0
2023,SH112023,FREDDY,2023-02-03 06:00,2023-03-12 00:00,JTWC,Madagascar,MDG,3397870,354474034.84,"{0: 980040, 1: 1104965, 2: 668361, 3: 644504}",980040,1104965,668361,644504,0,0
2023,SH112023,FREDDY,2023-02-03 06:00,2023-03-12 00:00,JTWC,Mozambique,MOZ,2042503,120688776.94,"{0: 703244, 1: 735547, 2: 321706, 3: 281999, 4: 7}",703244,735547,321706,281999,7,0
2023,SH112023,FREDDY,2023-02-03 06:00,2023-03-12 00:00,JTWC,Mauritius,MUS,458325,119119975.24,"{0: 142, 1: 34205, 2: 423658, 3: 320}",142,34205,423658,320,0,0
2023,SH112023,FREDDY,2023-02-03 06:00,2023-03-12 00:00,JTWC,Reunion,REU,289946,10083093.55,"{0: 6, 1: 272630, 2: 17310}",6,272630,17310,0,0,0
2024,SH042024,ALVARO,2023-12-30 00:00,2024-01-04 00:00,JTWC,Madagascar,MDG,989875,1012469.56,"{0: 692267, 1: 287693, 2: 9915}",692267,287693,9915,0,0,0
2024,SH052024,BELAL,2024-01-10 06:00,2024-01-19 00:00,JTWC,Mauritius,MUS,445513,10085251.39,"{0: 370, 1: 440911, 2: 4232}",370,440911,4232,0,0,0
2024,SH052024,BELAL,2024-01-10 06:00,2024-01-19 00:00,JTWC,Reunion,REU,289946,556933537.1,"{2: 127158, 3: 162788}",0,0,127158,162788,0,0
2024,SH082024,CANDICE,2024-01-22 00:00,2024-01-28 06:00,JTWC,Mauritius,MUS,285115,84221.2,"{0: 263664, 1: 21451}",263664,21451,0,0,0,0
2024,SH082024,CANDICE,2024-01-22 00:00,2024-01-28 06:00,JTWC,Reunion,REU,15677,679.52,{0: 15677},15677,0,0,0,0,0
2024,SH162024,ELEANOR,2024-02-17 00:00,2024-02-24 18:00,JTWC,Mauritius,MUS,156322,53738.62,"{0: 150958, 1: 5364}",150958,5364,0,0,0,0
2024,SH172024,FILIPO,2024-03-04 18:00,2024-03-13 18:00,JTWC,Mozambique,MOZ,745468,618830.36,"{0: 522028, 1: 218089, 2: 5351}",522028,218089,5351,0,0,0
2024,SH202024,GAMANE,2024-03-24 18:00,2024-03-28 18:00,JTWC,Madagascar,MDG,378549,19118164.87,"{0: 182885, 1: 132458, 2: 32791, 3: 30415}",182885,132458,32791,30415,0,0
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Mozambique,MOZ,1,0.0,{0: 1},1,0,0,0,0,0
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Seychelles,SYC,36,0.1,{0: 36},36,0,0,0,0,0
2024,SH232024,HIDAYA,2024-04-28 12:00,2024-05-04 12:00,JTWC,Tanzania,TZA,2123019,5055146.78,"{0: 663320, 1: 1410756, 2: 48943}",663320,1410756,48943,0,0,0
2025,SH022025,BHEKI,2024-11-13 00:00,2024-11-22 18:00,JTWC,Mauritius,MUS,13386,759294.18,"{0: 204, 1: 13182}",204,13182,0,0,0,0
2025,SH022025,BHEKI,2024-11-13 00:00,2024-11-22 18:00,JTWC,Reunion,REU,120313,33954.58,"{0: 119295, 1: 1018}",119295,1018,0,0,0,0
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 06:00,JTWC,Comoros,COM,189116,2948790.85,"{0: 69040, 1: 44204, 2: 64527, 3: 11345}",69040,44204,64527,11345,0,0
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 06:00,JTWC,Madagascar,MDG,181610,2538160.38,"{0: 103478, 1: 35026, 2: 40711, 3: 2395}",103478,35026,40711,2395,0,0
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 06:00,JTWC,Mozambique,MOZ,2197436,491138095.67,"{0: 607129, 1: 749794, 2: 321797, 3: 396290, 4: 122426}",607129,749794,321797,396290,122426,0
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 06:00,JTWC,Mauritius,MUS,122,9756631.78,{4: 122},0,0,0,0,122,0
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 06:00,JTWC,Mayotte,MYT,65080,5857566957.42,"{3: 3072, 4: 62008}",0,0,0,3072,62008,0
2025,SH042025,CHIDO,2024-12-05 06:00,2024-12-15 06:00,JTWC,Seychelles,SYC,68,838.57,{1: 68},0,68,0,0,0,0
2025,SH072025,DIKELEDI,2024-12-29 12:00,2025-01-17 18:00,JTWC,Madagascar,MDG,762403,45464468.85,"{0: 321457, 1: 198139, 2: 122426, 3: 120381}",321457,198139,122426,120381,0,0
2025,SH072025,DIKELEDI,2024-12-29 12:00,2025-01-17 18:00,JTWC,Mozambique,MOZ,736383,7832201.03,"{0: 258183, 1: 367932, 2: 92925, 3: 17343}",258183,367932,92925,17343,0,0
2025,SH112025,FAIDA,2025-01-23 06:00,2025-02-05 00:00,JTWC,Madagascar,MDG,56133,246.61,{0: 56133},56133,0,0,0,0,0
2025,SH112025,FAIDA,2025-01-23 06:00,2025-02-05 00:00,JTWC,Mauritius,MUS,59418,5362.43,{0: 59418},59418,0,0,0,0,0
2025,SH112025,FAIDA,2025-01-23 06:00,2025-02-05 00:00,JTWC,Reunion,REU,982,1.95,{0: 982},982,0,0,0,0,0
2025,SH122025,ELVIS,2025-01-27 00:00,2025-01-31 18:00,JTWC,Madagascar,MDG,164426,8892.71,"{0: 152961, 1: 11465}",152961,11465,0,0,0,0
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Mauritius,MUS,15373,527.35,{0: 15373},15373,0,0,0,0,0
2025,SH222025,GARANCE,2025-02-23 12:00,2025-03-02 06:00,JTWC,Reunion,REU,289946,1359611631.04,"{2: 8205, 3: 281722, 4: 19}",0,0,8205,281722,19,0
2025,SH232025,HONDE,2025-02-22 18:00,2025-03-05 18:00,JTWC,Madagascar,MDG,1035850,4746434.35,"{0: 458138, 1: 521955, 2: 55757}",458138,521955,55757,0,0,0
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Madagascar,MDG,1788668,8645862.37,"{0: 893017, 1: 726690, 2: 168961}",893017,726690,168961,0,0,0
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Mozambique,MOZ,2442945,55542728.82,"{0: 651275, 1: 839196, 2: 905493, 3: 46981}",651275,839196,905493,46981,0,0
2025,SH252025,JUDE,2025-03-06 06:00,2025-03-16 06:00,JTWC,Reunion,REU,2,0.0,{0: 2},2,0,0,0,0,0
