tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population_15as,population_30as,loss_15as,loss_30as,wind_cat_15as,wind_cat_30as,wind_cat_0_15as,wind_cat_0_30as,wind_cat_1_15as,wind_cat_1_30as,wind_cat_2_15as,wind_cat_2_30as,wind_cat_3_15as,wind_cat_3_30as,wind_cat_4_15as,wind_cat_4_30as,wind_cat_5_15as,wind_cat_5_30as
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,Farafangana,MDG,,538488.0,,5890.91,,"{0: 500077, 1: 38411}",,500077.0,,38411.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,Midongy,MDG,,27232.0,,107.9,,"{0: 27194, 1: 38}",,27194.0,,38.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,Vangaindrano,MDG,,421582.0,,1603.63,,"{0: 421342, 1: 240}",,421342.0,,240.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,Vondrozo,MDG,,127896.0,,873.29,,{0: 127896},,127896.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Antanambao-Manampotsy,MDG,,37647.0,,2687.8,,"{0: 25217, 1: 12430}",,25217.0,,12430.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Mahanoro,MDG,,194560.0,,6586.38,,"{0: 179731, 1: 14829}",,179731.0,,14829.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Marolambo,MDG,,142756.0,,17736.52,,"{0: 84080, 1: 58676}",,84080.0,,58676.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Toamasina I,MDG,,338283.0,,128465.52,,"{1: 337087, 2: 1196}",,0.0,,337087.0,,1196.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Vatomandry,MDG,,116172.0,,3882.99,,"{0: 106935, 1: 9237}",,106935.0,,9237.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Vohibinany,MDG,,161219.0,,31511.9,,"{0: 52863, 1: 108356}",,52863.0,,108356.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Kandreho,MDG,,15656.0,,48.23,,{0: 15656},,15656.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Maevatanana,MDG,,151411.0,,12030.05,,"{0: 115313, 1: 36098}",,115313.0,,36098.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Tsaratanana,MDG,,113906.0,,259664.68,,"{0: 1676, 1: 100198, 2: 12032}",,1676.0,,100198.0,,12032.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Ambatoboeny,MDG,,367936.0,,6749.75,,"{0: 260811, 1: 107125}",,260811.0,,107125.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga I,MDG,,9932.0,,41.88,,{0: 9932},,9932.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga II,MDG,,302754.0,,1950.6,,"{0: 295724, 1: 7030}",,295724.0,,7030.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Marovoay,MDG,,230654.0,,1997.27,,"{0: 224003, 1: 6651}",,224003.0,,6651.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mitsinjo,MDG,,30094.0,,24.68,,{0: 30094},,30094.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Soalala,MDG,,11543.0,,1.17,,{0: 11543},,11543.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,Fenoarivobe,MDG,,174627.0,,7681.5,,"{0: 103202, 1: 71425}",,103202.0,,71425.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,Tsiroanomandidy,MDG,,365831.0,,1747.36,,"{0: 364589, 1: 1242}",,364589.0,,1242.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Diana,MDG,Ambanja,MDG,,204793.0,,9438.85,,"{0: 182280, 1: 22179, 2: 334}",,182280.0,,22179.0,,334.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Diana,MDG,Ambilobe,MDG,,240749.0,,7882.02,,"{0: 204764, 1: 35361, 2: 624}",,204764.0,,35361.0,,624.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Diana,MDG,Antsiranana I,MDG,,360.0,,0.0,,{0: 360},,360.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Diana,MDG,Antsiranana II,MDG,,57826.0,,21.96,,{0: 57826},,57826.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Diana,MDG,Nosy Be,MDG,,136138.0,,201.85,,"{0: 135573, 1: 565}",,135573.0,,565.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Ambalavao,MDG,,186661.0,,3729.81,,"{0: 155001, 1: 31660}",,155001.0,,31660.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Ambohimahasoa,MDG,,174332.0,,16746.6,,"{0: 81789, 1: 92543}",,81789.0,,92543.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Fianarantsoa I,MDG,,35749.0,,516.12,,"{0: 11436, 1: 24313}",,11436.0,,24313.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Fianarantsoa II,MDG,,627579.0,,22932.71,,"{0: 436226, 1: 191353}",,436226.0,,191353.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Ikalamavony,MDG,,86654.0,,261.25,,"{0: 85519, 1: 1135}",,85519.0,,1135.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Ihorombe,MDG,Iakora,MDG,,51045.0,,169.72,,{0: 51045},,51045.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Ihorombe,MDG,Ihosy,MDG,,145975.0,,78.69,,{0: 145975},,145975.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Ihorombe,MDG,Ivohibe,MDG,,79197.0,,502.4,,"{0: 78254, 1: 943}",,78254.0,,943.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Itasy,MDG,Arivonimamo,MDG,,289572.0,,149565.6,,"{0: 31012, 1: 258560}",,31012.0,,258560.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Itasy,MDG,Miarinarivo,MDG,,274977.0,,40343.0,,"{0: 126086, 1: 148891}",,126086.0,,148891.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Itasy,MDG,Soavinandriana,MDG,,171537.0,,7978.39,,"{0: 124203, 1: 47334}",,124203.0,,47334.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Melaky,MDG,Ambatomainty,MDG,,14429.0,,14.04,,{0: 14429},,14429.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Melaky,MDG,Besalampy,MDG,,3634.0,,0.25,,{0: 3634},,3634.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Melaky,MDG,Morafenobe,MDG,,135.0,,0.1,,{0: 135},,135.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Menabe,MDG,Belon'i Tsiribihina,MDG,,23.0,,0.37,,{0: 23},,23.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Menabe,MDG,Mahabo,MDG,,8.0,,0.0,,{0: 8},,8.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Menabe,MDG,Miandrivazo,MDG,,7427.0,,4.68,,{0: 7427},,7427.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sava,MDG,Andapa,MDG,,193550.0,,196275.44,,"{1: 168260, 2: 25290}",,0.0,,168260.0,,25290.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sava,MDG,Antalaha,MDG,,242671.0,,833509.97,,"{1: 224705, 2: 17966}",,0.0,,224705.0,,17966.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sava,MDG,Sambava,MDG,,293408.0,,93362.37,,"{0: 11650, 1: 281110, 2: 648}",,11650.0,,281110.0,,648.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sava,MDG,Vohimarina,MDG,,294886.0,,11686.65,,"{0: 193273, 1: 101613}",,193273.0,,101613.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sofia,MDG,Analalava,MDG,,161341.0,,18035.13,,"{0: 29671, 1: 131670}",,29671.0,,131670.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sofia,MDG,Antsohihy,MDG,,142550.0,,88121.76,,"{0: 424, 1: 141482, 2: 644}",,424.0,,141482.0,,644.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sofia,MDG,Bealanana,MDG,,142712.0,,627748.58,,"{0: 1533, 1: 86805, 2: 54374}",,1533.0,,86805.0,,54374.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sofia,MDG,Befandriana Avaratra,MDG,,283251.0,,1923378.35,,"{1: 159950, 2: 123301}",,0.0,,159950.0,,123301.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sofia,MDG,Boriziny,MDG,,325084.0,,140574.9,,"{0: 22422, 1: 299312, 2: 3350}",,22422.0,,299312.0,,3350.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sofia,MDG,Mampikony,MDG,,192399.0,,98345.34,,"{0: 4000, 1: 184085, 2: 4314}",,4000.0,,184085.0,,4314.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Sofia,MDG,Mandritsara,MDG,,238592.0,,3656374.74,,"{1: 38416, 2: 200176}",,0.0,,38416.0,,200176.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Ambatolampy,MDG,,222166.0,,343631.54,,"{0: 4094, 1: 218072}",,4094.0,,218072.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Antanifotsy,MDG,,309080.0,,411233.46,,"{0: 12445, 1: 296635}",,12445.0,,296635.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Antsirabe I,MDG,,115095.0,,11604.54,,"{0: 1140, 1: 113955}",,1140.0,,113955.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Antsirabe II,MDG,,539114.0,,270888.79,,"{0: 38375, 1: 500739}",,38375.0,,500739.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Betafo,MDG,,412946.0,,32619.71,,"{0: 268043, 1: 144903}",,268043.0,,144903.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Faratsiho,MDG,,199178.0,,67011.12,,"{0: 69188, 1: 129990}",,69188.0,,129990.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,Ifanadiana,MDG,,146167.0,,1356.79,,"{0: 143497, 1: 2670}",,143497.0,,2670.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,Ikongo,MDG,,329516.0,,732.74,,"{0: 322284, 1: 7232}",,322284.0,,7232.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,Manakara,MDG,,482486.0,,6289.2,,"{0: 447141, 1: 35345}",,447141.0,,35345.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,Mananjary,MDG,,374051.0,,9249.31,,"{0: 345298, 1: 28753}",,345298.0,,28753.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,Nosy-Varika,MDG,,294306.0,,8111.02,,"{0: 246123, 1: 48183}",,246123.0,,48183.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Vatovavy Fitovinany,MDG,Vohipeno,MDG,,208865.0,,3157.86,,"{0: 202823, 1: 6042}",,202823.0,,6042.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Analamanga,MDG.1.1_1,4709222.0,,16346012.54,,"{0: 344, 1: 2084994, 2: 2623884}",,344.0,,2084994.0,,2623884.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Bongolava,MDG.1.2_1,608621.0,,338653.48,,"{0: 233364, 1: 375257}",,233364.0,,375257.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Itasy,MDG.1.3_1,730392.0,,1890627.09,,"{0: 38470, 1: 571367, 2: 120555}",,38470.0,,571367.0,,120555.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,Vakinankaratra,MDG.1.4_1,1867906.0,,8630525.61,,"{0: 113831, 1: 843146, 2: 910929}",,113831.0,,843146.0,,910929.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Diana,MDG.2.1_1,965348.0,,669240.54,,"{0: 255189, 1: 697564, 2: 12595}",,255189.0,,697564.0,,12595.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Sava,MDG.2.2_1,1097077.0,,5641821.81,,"{0: 4834, 1: 665720, 2: 420919, 3: 5604}",,4834.0,,665720.0,,420919.0,,5604.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Amoron'i mania,MDG.3.1_1,706423.0,,1699863.0,,"{0: 86745, 1: 526585, 2: 93093}",,86745.0,,526585.0,,93093.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Atsimo-Atsinana,MDG.3.2_1,1362894.0,,981398.97,,"{0: 234328, 1: 1128566}",,234328.0,,1128566.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Haute matsiatra,MDG.3.3_1,1201202.0,,1140589.91,,"{0: 210264, 1: 990556, 2: 382}",,210264.0,,990556.0,,382.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Ihorombe,MDG.3.4_1,470060.0,,117154.21,,"{0: 294584, 1: 175435, 2: 41}",,294584.0,,175435.0,,41.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,Vatovavy Fitovinany,MDG.3.5_1,1915163.0,,1784618.73,,"{0: 86570, 1: 1828593}",,86570.0,,1828593.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Betsiboka,MDG.4.1_1,342041.0,,878130.97,,"{0: 33381, 1: 254164, 2: 54496}",,33381.0,,254164.0,,54496.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Boeny,MDG.4.2_1,1104459.0,,672055.9,,"{0: 105727, 1: 998732}",,105727.0,,998732.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Melaky,MDG.4.3_1,23166.0,,194.87,,{0: 23166},,23166.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Sofia,MDG.4.4_1,1662176.0,,20323100.52,,"{1: 686024, 2: 801679, 3: 174473}",,0.0,,686024.0,,801679.0,,174473.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Alaotra-Mangoro,MDG.5.1_1,1151415.0,,14098266.43,,"{1: 295891, 2: 807529, 3: 47995}",,0.0,,295891.0,,807529.0,,47995.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Analanjirofo,MDG.5.2_1,1226469.0,,36256875.38,,"{1: 10973, 2: 880969, 3: 334527}",,0.0,,10973.0,,880969.0,,334527.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Atsinanana,MDG.5.3_1,1298429.0,,5007332.17,,"{0: 555, 1: 884297, 2: 413577}",,555.0,,884297.0,,413577.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Androy,MDG.6.1_1,169296.0,,363.23,,{0: 169296},,169296.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Anosy,MDG.6.2_1,604252.0,,46210.34,,"{0: 547599, 1: 56653}",,547599.0,,56653.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Atsimo-Andrefana,MDG.6.3_1,931.0,,1.51,,{0: 931},,931.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Menabe,MDG.6.4_1,67250.0,,918.5,,{0: 67250},,67250.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,0,No Adm2,,113686.0,,37.92,,{0: 113686},,113686.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,0,No Adm2,,130142.0,,2167.81,,"{0: 129752, 1: 390}",,129752.0,,390.0,,0.0,,0.0,,0.0,,0.0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Sainte-Rose,REU.1.5_1,72.0,,19.55,,{0: 72},,72.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Salazie,REU.1.6_1,14.0,,0.47,,{0: 14},,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,La Possession,REU.2.1_1,2150.0,,954532.94,,{0: 2150},,2150.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,Le Port,REU.2.2_1,1120.0,,1517212.5,,{0: 1120},,1120.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,Saint-Denis,REU.2.3_1,3135.0,,986991.54,,{0: 3135},,3135.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,Sainte-Marie,REU.2.4_1,723.0,,353106.54,,{0: 723},,723.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,L'Étang-Salé,REU.3.1_1,221.0,,810931.33,,{0: 221},,221.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,Les Trois-Bassins,REU.3.3_1,1072.0,,42462.0,,{0: 1072},,1072.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,Saint-Leu,REU.3.4_1,1698.0,,3112820.27,,{0: 1698},,1698.0,,0.0,,0.0,,0.0,,0.0,,0.0,
